170000000002210	0	5	0
170000000002980	0	2	0
170000000003971	0	3	0
170000000003163	0	4	0
170000000003793	0	2	0
170000000003705	0	2	0
170000000003586	0	2	0
170000000003227	0	1	0
170000000002138	0	4	0
170000000002278	0	3	0
170000000001979	0	2	0
170000000003139	0	6	0
